NAME,YYMMDD,HOUR,Wind_Speed,ID,DELV24,PER,SHRD,POT,PC2
ARLE,990616,0,45,AL011999,-15,0,7.2,-45,181
ARLE,990616,6,45,AL011999,-15,0,4.1,-42,161
ARLE,990616,12,40,AL011999,-10,-5,15.5,-42,206
ARLE,990616,18,35,AL011999,-5,-10,17.3,-40,205
ARLE,990617,0,30,AL011999,-5,-10,24.2,-39,219
ARLE,990617,6,30,AL011999,9999,-5,34,-34,228
ARLE,990617,12,30,AL011999,9999,0,34.9,-27,214
ARLE,990617,18,30,AL011999,9999,0,36.7,-14,234
ARLE,990618,0,25,AL011999,9999,-5,38.7,-8,9999
TD02,990702,18,30,AL021999,9999,9999,13.5,-98,-83
TD02,990703,0,30,AL021999,9999,9999,6,-102,-79
TD02,990703,6,25,AL021999,9999,9999,4.9,-114,9999
BRET,990818,18,30,AL031999,5,9999,10.5,-105,-16
BRET,990819,0,30,AL031999,10,9999,10.9,-104,-28
BRET,990819,6,30,AL031999,15,0,15,-111,-1
BRET,990819,12,30,AL031999,20,0,9.1,-117,-53
BRET,990819,18,35,AL031999,20,5,10.5,-104,-33
BRET,990820,0,40,AL031999,25,10,10.4,-94,-46
BRET,990820,6,45,AL031999,30,10,6.4,-96,-45
BRET,990820,12,50,AL031999,30,10,2.2,-100,-82
BRET,990820,18,55,AL031999,35,10,2.3,-86,-100
BRET,990821,0,65,AL031999,55,15,6.9,-81,-81
BRET,990821,6,75,AL031999,50,20,10.4,-77,-26
BRET,990821,12,80,AL031999,45,15,10.2,-76,-78
BRET,990821,18,90,AL031999,30,15,5.2,-58,-133
BRET,990822,0,120,AL031999,-20,40,11.5,-22,-106
BRET,990822,6,125,AL031999,-45,35,15.4,-20,-67
BRET,990822,12,125,AL031999,-65,5,18.1,-23,-84
BRET,990822,18,120,AL031999,-85,-5,13.6,-4,-58
BRET,990823,0,100,AL031999,-70,-25,12.9,-13,6
BRET,990823,6,80,AL031999,-50,9999,16.2,-48,8
BRET,990823,12,60,AL031999,-35,9999,13.5,-74,-17
BRET,990823,18,35,AL031999,-10,9999,5.4,-88,26
BRET,990824,0,30,AL031999,-10,9999,6.8,-93,-24
BRET,990824,6,30,AL031999,9999,9999,7.8,-110,51
BRET,990824,12,25,AL031999,9999,9999,7.4,-118,58
BRET,990824,18,25,AL031999,9999,9999,2.9,-107,61
BRET,990825,0,20,AL031999,9999,9999,6.6,-111,9999
CIND,990819,0,30,AL041999,0,9999,35.3,-98,-64
CIND,990819,6,30,AL041999,0,9999,33.3,-107,-101
CIND,990819,12,30,AL041999,0,0,33.5,-101,-104
CIND,990819,18,30,AL041999,5,0,40,-97,-30
CIND,990820,0,30,AL041999,10,0,23.9,-99,23
CIND,990820,6,30,AL041999,20,0,27.8,-104,-1
CIND,990820,12,30,AL041999,25,0,19.4,-105,-45
CIND,990820,18,35,AL041999,25,5,15.4,-99,-14
CIND,990821,0,40,AL041999,25,10,15.4,-95,-51
CIND,990821,6,50,AL041999,15,15,14.9,-83,-71
CIND,990821,12,55,AL041999,10,15,11.9,-69,-72
CIND,990821,18,60,AL041999,0,10,12,-58,-64
CIND,990822,0,65,AL041999,-15,10,18.7,-49,-38
CIND,990822,6,65,AL041999,-15,5,22.3,-49,1
CIND,990822,12,65,AL041999,-15,0,15.2,-43,-35
CIND,990822,18,60,AL041999,-10,-5,14,-44,75
CIND,990823,0,50,AL041999,0,-15,15.7,-54,58
CIND,990823,6,50,AL041999,0,-10,19.1,-54,-53
CIND,990823,12,50,AL041999,0,0,12.8,-50,-17
CIND,990823,18,50,AL041999,0,0,15.2,-46,60
CIND,990824,0,50,AL041999,5,0,14.8,-48,87
CIND,990824,6,50,AL041999,5,0,20,-54,39
CIND,990824,12,50,AL041999,5,0,10,-58,12
CIND,990824,18,50,AL041999,10,0,6.8,-60,-5
CIND,990825,0,55,AL041999,10,5,7.1,-59,-65
CIND,990825,6,55,AL041999,10,5,6.6,-64,-82
CIND,990825,12,55,AL041999,10,0,3.8,-65,-22
CIND,990825,18,60,AL041999,10,5,6.9,-60,-70
CIND,990826,0,65,AL041999,15,10,13.4,-53,-93
CIND,990826,6,65,AL041999,15,5,15.3,-58,-104
CIND,990826,12,65,AL041999,25,0,21.8,-61,-88
CIND,990826,18,70,AL041999,20,5,13.3,-56,-76
CIND,990827,0,80,AL041999,20,15,10.3,-50,-76
CIND,990827,6,80,AL041999,35,10,8.9,-51,-62
CIND,990827,12,90,AL041999,30,10,2.5,-43,-82
CIND,990827,18,90,AL041999,30,10,5.1,-42,-74
CIND,990828,0,100,AL041999,20,10,8.7,-35,-44
CIND,990828,6,115,AL041999,0,25,7.5,-20,-55
CIND,990828,12,120,AL041999,-20,20,11.7,-16,-50
CIND,990828,18,120,AL041999,-25,5,16.3,-10,-55
CIND,990829,0,120,AL041999,-30,0,22.8,-9,-83
CIND,990829,6,115,AL041999,-25,-5,23.2,-12,-13
CIND,990829,12,100,AL041999,-20,-20,23.2,-20,-51
CIND,990829,18,95,AL041999,-15,-20,26.1,-20,-146
CIND,990830,0,90,AL041999,-20,-10,32.5,-26,-132
CIND,990830,6,90,AL041999,-30,-5,36.2,-24,-78
CIND,990830,12,80,AL041999,-30,-10,29.4,-28,-12
CIND,990830,18,80,AL041999,9999,-10,26.3,-15,-26
CIND,990831,0,70,AL041999,9999,-10,33.6,-21,-75
CIND,990831,6,60,AL041999,9999,-20,34.5,-26,14
CIND,990831,12,50,AL041999,9999,-20,18.8,-20,24
DENN,990824,0,30,AL051999,10,9999,16,-115,-19
DENN,990824,6,30,AL051999,10,9999,21.8,-117,-9
DENN,990824,12,35,AL051999,10,5,12.5,-115,50
DENN,990824,18,40,AL051999,15,10,7.2,-106,41
DENN,990825,0,40,AL051999,20,5,9.9,-105,43
DENN,990825,6,40,AL051999,25,0,14.7,-107,17
DENN,990825,12,45,AL051999,20,5,13.4,-104,-12
DENN,990825,18,55,AL051999,15,15,4.6,-89,-70
DENN,990826,0,60,AL051999,5,15,11.2,-83,-24
DENN,990826,6,65,AL051999,0,10,15.4,-80,3
DENN,990826,12,65,AL051999,0,5,19.9,-83,-42
DENN,990826,18,70,AL051999,-5,5,15.2,-77,-96
DENN,990827,0,65,AL051999,5,0,13.1,-83,-65
DENN,990827,6,65,AL051999,10,-5,22.8,-85,-79
DENN,990827,12,65,AL051999,20,0,19.3,-84,-110
DENN,990827,18,65,AL051999,25,0,11.9,-80,-88
DENN,990828,0,70,AL051999,20,5,10,-74,-123
DENN,990828,6,75,AL051999,15,10,12.6,-67,-85
DENN,990828,12,85,AL051999,5,15,9.4,-58,-94
DENN,990828,18,90,AL051999,0,15,4.8,-46,-61
DENN,990829,0,90,AL051999,0,5,5.5,-45,-42
DENN,990829,6,90,AL051999,0,0,2.7,-47,-17
DENN,990829,12,90,AL051999,-5,0,4.9,-55,-71
DENN,990829,18,90,AL051999,-5,0,12.2,-46,-76
DENN,990830,0,90,AL051999,-10,0,22.1,-48,-104
DENN,990830,6,90,AL051999,-10,0,28.7,-31,-82
DENN,990830,12,85,AL051999,-10,-5,24.5,-30,-47
DENN,990830,18,85,AL051999,-15,-5,27.8,-20,-67
DENN,990831,0,80,AL051999,-20,-5,33.1,-20,-63
DENN,990831,6,80,AL051999,-25,-5,33,-18,132
DENN,990831,12,75,AL051999,-25,-5,25.7,-23,166
DENN,990831,18,70,AL051999,-20,-10,24.8,-29,140
DENN,990901,0,60,AL051999,-10,-15,30.8,-39,157
DENN,990901,6,55,AL051999,-10,-15,27,-44,170
DENN,990901,12,50,AL051999,-5,-10,24.8,-50,150
DENN,990901,18,50,AL051999,-5,-5,24.2,-50,126
DENN,990902,0,50,AL051999,-5,0,25.6,-51,112
DENN,990902,6,45,AL051999,0,-5,25,-58,131
DENN,990902,12,45,AL051999,0,-5,24.2,-61,121
DENN,990902,18,45,AL051999,5,0,20.3,-61,94
DENN,990903,0,45,AL051999,5,0,24.8,-66,112
DENN,990903,6,45,AL051999,10,0,22.6,-70,114
DENN,990903,12,45,AL051999,10,0,22.8,-72,62
DENN,990903,18,50,AL051999,10,5,14.8,-83,86
DENN,990904,0,50,AL051999,0,5,20.3,-53,76
DENN,990904,6,55,AL051999,-20,5,20.2,-47,90
DENN,990904,12,55,AL051999,-25,5,9.7,-43,16
DENN,990904,18,60,AL051999,-35,5,14.4,-38,-3
DENN,990905,0,50,AL051999,-25,-5,14.2,-31,77
DENN,990905,6,35,AL051999,-15,9999,7.9,-46,83
DENN,990905,12,30,AL051999,-10,9999,8.3,-45,98
DENN,990905,18,25,AL051999,-5,9999,5.1,-51,99
DENN,990906,0,25,AL051999,-5,9999,5.9,-53,118
DENN,990906,6,20,AL051999,0,9999,9.5,-51,141
DENN,990906,12,20,AL051999,0,9999,8.3,-49,138
DENN,990906,18,20,AL051999,9999,9999,6.4,-43,137
DENN,990907,0,20,AL051999,9999,9999,11.2,-33,132
DENN,990907,6,20,AL051999,9999,9999,9.4,-4,77
DENN,990907,12,20,AL051999,9999,9999,16.7,3,130
EMIL,990824,6,30,AL061999,10,9999,19.9,-122,142
EMIL,990824,12,35,AL061999,5,9999,16,-117,102
EMIL,990824,18,45,AL061999,-5,15,19.9,-104,26
EMIL,990825,0,45,AL061999,-5,10,17.7,-104,181
EMIL,990825,6,40,AL061999,0,-5,18.4,-108,113
EMIL,990825,12,40,AL061999,0,-5,14.7,-107,107
EMIL,990825,18,40,AL061999,-5,0,22.4,-102,53
EMIL,990826,0,40,AL061999,-5,0,10.4,-102,25
EMIL,990826,6,40,AL061999,-5,0,9.9,-104,42
EMIL,990826,12,40,AL061999,-5,0,10.4,-104,45
EMIL,990826,18,35,AL061999,5,-5,7.5,-107,5
EMIL,990827,0,35,AL061999,5,-5,1.2,-106,8
EMIL,990827,6,35,AL061999,0,0,0.7,-106,63
EMIL,990827,12,35,AL061999,-5,0,3.9,-105,86
EMIL,990827,18,40,AL061999,9999,5,11,-98,107
EMIL,990828,0,40,AL061999,9999,5,18.7,-96,172
EMIL,990828,6,35,AL061999,9999,-5,22,-100,196
EMIL,990828,12,30,AL061999,9999,-10,28.6,-109,182
TD07,990905,18,25,AL071999,5,9999,20.1,-118,-42
TD07,990906,0,30,AL071999,0,9999,17.5,-107,-20
TD07,990906,6,30,AL071999,0,5,20.7,-113,-33
TD07,990906,12,30,AL071999,-5,0,21.9,-117,-64
TD07,990906,18,30,AL071999,9999,9999,12.5,-105,-53
TD07,990907,0,30,AL071999,9999,9999,17.4,-100,-17
TD07,990907,6,30,AL071999,9999,9999,17.3,-104,65
TD07,990907,12,25,AL071999,9999,9999,17.8,-119,9999
FLOY,990907,18,25,AL081999,20,9999,12.7,-111,-8
FLOY,990908,0,30,AL081999,15,9999,13.1,-108,-6
FLOY,990908,6,35,AL081999,10,10,13.7,-107,19
FLOY,990908,12,40,AL081999,10,10,6.4,-104,-40
FLOY,990908,18,45,AL081999,15,10,8.1,-97,-73
FLOY,990909,0,45,AL081999,15,5,4.6,-96,-21
FLOY,990909,6,45,AL081999,15,0,1.1,-99,58
FLOY,990909,12,50,AL081999,20,5,4.4,-95,-114
FLOY,990909,18,60,AL081999,10,15,8.4,-83,-128
FLOY,990910,0,60,AL081999,20,10,4.5,-85,-125
FLOY,990910,6,60,AL081999,35,0,10.5,-86,-107
FLOY,990910,12,70,AL081999,25,10,13,-78,-120
FLOY,990910,18,70,AL081999,20,10,19.3,-73,-137
FLOY,990911,0,80,AL081999,5,10,22.9,-68,-144
FLOY,990911,6,95,AL081999,0,25,28.8,-52,-140
FLOY,990911,12,95,AL081999,10,15,24,-53,-133
FLOY,990911,18,90,AL081999,25,-5,20.9,-57,-119
FLOY,990912,0,85,AL081999,40,-10,16.5,-65,-110
FLOY,990912,6,95,AL081999,40,5,17,-54,-105
FLOY,990912,12,105,AL081999,30,20,10.4,-44,-110
FLOY,990912,18,115,AL081999,10,20,4.5,-30,-139
FLOY,990913,0,125,AL081999,-10,20,3.6,-21,-135
FLOY,990913,6,135,AL081999,-30,20,7,-11,-120
FLOY,990913,12,135,AL081999,-30,10,5,-11,-135
FLOY,990913,18,125,AL081999,-15,-10,7.5,-18,-137
FLOY,990914,0,115,AL081999,0,-20,2.8,-31,-114
FLOY,990914,6,105,AL081999,5,-20,3.9,-39,-107
FLOY,990914,12,105,AL081999,-5,-10,9.8,-40,-94
FLOY,990914,18,110,AL081999,-15,5,14.9,-28,-110
FLOY,990915,0,115,AL081999,-25,10,16.9,-22,-107
FLOY,990915,6,110,AL081999,-20,0,20.2,-30,-104
FLOY,990915,12,100,AL081999,-30,-15,18.5,-37,-64
FLOY,990915,18,95,AL081999,-35,-15,23.2,-25,-46
FLOY,990916,0,90,AL081999,-40,-10,19.6,-12,-83
FLOY,990916,6,90,AL081999,-40,-5,35,8,-44
FLOY,990916,12,70,AL081999,9999,9999,28.9,22,-23
FLOY,990916,18,60,AL081999,9999,9999,30.8,30,28
FLOY,990917,0,50,AL081999,9999,9999,52.7,21,131
FLOY,990917,6,50,AL081999,9999,9999,63.1,22,175
GERT,990911,12,30,AL091999,5,9999,10.9,-95,-49
GERT,990911,18,30,AL091999,15,9999,8.7,-95,-24
GERT,990912,0,30,AL091999,25,0,3,-94,9999
GERT,990912,6,30,AL091999,30,0,5.6,-86,-29
GERT,990912,12,35,AL091999,30,5,1.7,-77,-59
GERT,990912,18,45,AL091999,25,15,6.6,-62,-95
GERT,990913,0,55,AL091999,20,20,9.5,-54,-119
GERT,990913,6,60,AL091999,25,15,7.7,-48,-114
GERT,990913,12,65,AL091999,25,10,0.2,-45,-116
GERT,990913,18,70,AL091999,25,10,1.9,-40,-107
GERT,990914,0,75,AL091999,25,10,4.5,-41,-134
GERT,990914,6,85,AL091999,25,15,6.9,-35,-158
GERT,990914,12,90,AL091999,25,15,9.1,-35,-149
GERT,990914,18,95,AL091999,30,10,8.4,-31,-161
GERT,990915,0,100,AL091999,30,10,4.6,-30,-142
GERT,990915,6,110,AL091999,20,15,5.2,-26,-161
GERT,990915,12,115,AL091999,10,15,4.6,-24,-151
GERT,990915,18,125,AL091999,-5,15,7.7,-13,-146
GERT,990916,0,130,AL091999,-15,15,14.6,-9,-127
GERT,990916,6,130,AL091999,-5,5,12.6,-8,-132
GERT,990916,12,125,AL091999,0,-5,10.9,-17,-107
GERT,990916,18,120,AL091999,-5,-10,9,-22,-131
GERT,990917,0,115,AL091999,-5,-10,9.9,-28,-126
GERT,990917,6,125,AL091999,-20,5,16.7,-17,-128
GERT,990917,12,125,AL091999,-20,10,24.3,-19,-95
GERT,990917,18,115,AL091999,-10,-10,11.8,-30,-121
GERT,990918,0,110,AL091999,0,-15,6.2,-24,-121
GERT,990918,6,105,AL091999,10,-10,9.4,-28,-78
GERT,990918,12,105,AL091999,10,-5,10.3,-28,-51
GERT,990918,18,105,AL091999,10,0,3.3,-29,-78
GERT,990919,0,110,AL091999,5,5,3.6,-27,-97
GERT,990919,6,115,AL091999,-5,10,9.4,-26,-107
GERT,990919,12,115,AL091999,-10,5,3.3,-28,-136
GERT,990919,18,115,AL091999,-15,0,5.8,-26,-135
GERT,990920,0,115,AL091999,-20,0,10.1,-25,-107
GERT,990920,6,110,AL091999,-20,-5,10.8,-29,-98
GERT,990920,12,105,AL091999,-20,-10,7.2,-34,-93
GERT,990920,18,100,AL091999,-20,-10,13,-32,-73
GERT,990921,0,95,AL091999,-20,-10,11.1,-34,-7
GERT,990921,6,90,AL091999,-15,-10,17.1,-34,-43
GERT,990921,12,85,AL091999,-15,-10,14.9,-34,-88
GERT,990921,18,80,AL091999,-15,-10,8.4,-28,-98
GERT,990922,0,75,AL091999,-15,-10,12.4,-31,-69
GERT,990922,6,75,AL091999,-15,-5,21.6,-24,-76
GERT,990922,12,70,AL091999,9999,-5,23.7,-32,-69
GERT,990922,18,65,AL091999,9999,-10,19.2,-3,-65
GERT,990923,0,60,AL091999,9999,-10,25.6,20,-56
GERT,990923,6,60,AL091999,9999,-5,45.8,60,148
HARV,990919,6,30,AL101999,10,9999,15.9,-132,9999
HARV,990919,12,30,AL101999,10,9999,16,-133,9999
HARV,990919,18,30,AL101999,20,0,9.7,-125,70
HARV,990920,0,40,AL101999,10,10,5.4,-116,121
HARV,990920,6,40,AL101999,10,10,18.8,-116,68
HARV,990920,12,40,AL101999,10,0,24.9,-116,51
HARV,990920,18,50,AL101999,0,10,23.5,-104,21
HARV,990921,0,50,AL101999,-10,10,18.9,-106,-19
HARV,990921,6,50,AL101999,9999,0,20.3,-109,11
HARV,990921,12,50,AL101999,9999,0,11.7,-110,128
HARV,990921,18,50,AL101999,9999,0,12,-108,19
HARV,990922,0,40,AL101999,9999,9999,8.8,-97,8
TD11,991004,6,30,AL111999,0,9999,7.7,-108,-2
TD11,991004,12,30,AL111999,0,9999,8.8,-111,-3
TD11,991004,18,30,AL111999,0,0,11.3,-98,-32
TD11,991005,0,30,AL111999,0,0,7.9,-99,7
TD11,991005,6,30,AL111999,0,0,9.1,-106,-41
TD11,991005,12,30,AL111999,0,0,7.2,-110,9999
TD11,991005,18,30,AL111999,9999,0,10.5,-100,-23
TD11,991006,0,30,AL111999,9999,0,5.5,-105,-44
TD11,991006,6,30,AL111999,9999,0,5.6,-109,-54
TD11,991006,12,30,AL111999,9999,0,4.9,-122,9999
TD12,991006,0,30,AL121999,0,9999,8.1,-107,19
TD12,991006,6,30,AL121999,0,9999,11.7,-109,35
TD12,991006,12,30,AL121999,0,0,12.9,-110,99
TD12,991006,18,30,AL121999,0,0,15,-109,148
TD12,991007,0,30,AL121999,0,0,18.5,-106,110
TD12,991007,6,30,AL121999,0,0,17,-108,167
TD12,991007,12,30,AL121999,0,0,18.8,-105,174
TD12,991007,18,30,AL121999,-5,0,13.3,-102,186
TD12,991008,0,30,AL121999,9999,0,18.2,-103,202
TD12,991008,6,30,AL121999,9999,0,19.2,-105,213
TD12,991008,12,30,AL121999,9999,0,14.4,-104,160
TD12,991008,18,25,AL121999,9999,-5,18.9,-103,9999
IREN,991013,6,30,AL131999,30,9999,4.8,-123,-8
IREN,991013,12,35,AL131999,25,9999,0.8,-120,-51
IREN,991013,18,45,AL131999,15,15,5.7,-104,-27
IREN,991014,0,55,AL131999,5,20,10.7,-97,-17
IREN,991014,6,60,AL131999,5,15,11.7,-93,-25
IREN,991014,12,60,AL131999,5,5,9.2,-95,-60
IREN,991014,18,60,AL131999,5,0,10.9,-89,-114
IREN,991015,0,60,AL131999,5,0,18,-91,-80
IREN,991015,6,65,AL131999,0,5,18.3,-85,18
IREN,991015,12,65,AL131999,0,5,11.8,-86,28
IREN,991015,18,65,AL131999,0,0,15.6,-83,-175
IREN,991016,0,65,AL131999,0,9999,19.8,-70,-183
IREN,991016,6,65,AL131999,0,9999,24.2,-65,9999
IREN,991016,12,65,AL131999,0,9999,16,-55,-68
IREN,991016,18,65,AL131999,5,0,11.2,-52,55
IREN,991017,0,65,AL131999,15,0,14.5,-39,89
IREN,991017,6,65,AL131999,30,0,16.8,-28,9999
IREN,991017,12,65,AL131999,25,0,9.1,-23,9999
IREN,991017,18,70,AL131999,10,5,6,-11,9999
IREN,991018,0,80,AL131999,0,15,8.1,-2,27
IREN,991018,6,95,AL131999,9999,25,20.6,29,9999
IREN,991018,12,90,AL131999,9999,10,20.4,39,9999
IREN,991018,18,80,AL131999,9999,-15,31.8,36,9999
IREN,991019,0,80,AL131999,9999,-10,33,59,9999
JOSE,991017,18,25,AL141999,15,9999,9.4,-136,-102
JOSE,991018,0,30,AL141999,15,9999,8.1,-133,-116
JOSE,991018,6,35,AL141999,20,10,7.4,-126,-134
JOSE,991018,12,40,AL141999,20,10,15.1,-119,-124
JOSE,991018,18,40,AL141999,25,5,10.4,-115,-148
JOSE,991019,0,45,AL141999,25,5,5.2,-110,-134
JOSE,991019,6,55,AL141999,25,15,1.8,-99,-134
JOSE,991019,12,60,AL141999,25,15,5.4,-91,-89
JOSE,991019,18,65,AL141999,15,10,8.6,-81,-114
JOSE,991020,0,70,AL141999,5,10,7.3,-76,-132
JOSE,991020,6,80,AL141999,-15,15,9.1,-63,-169
JOSE,991020,12,85,AL141999,-25,15,14.4,-61,-169
JOSE,991020,18,80,AL141999,-25,0,17.7,-66,-163
JOSE,991021,0,75,AL141999,-25,-10,28.2,-72,-141
JOSE,991021,6,65,AL141999,-15,-15,26.5,-85,-73
JOSE,991021,12,60,AL141999,-10,-15,22,-89,40
JOSE,991021,18,55,AL141999,-5,-10,16.3,-90,-39
JOSE,991022,0,50,AL141999,0,-10,14.1,-94,-94
JOSE,991022,6,50,AL141999,0,-5,19.5,-94,-64
JOSE,991022,12,50,AL141999,5,0,23.7,-93,19
JOSE,991022,18,50,AL141999,5,0,18.2,-89,-75
JOSE,991023,0,50,AL141999,5,0,17.7,-87,-5
JOSE,991023,6,50,AL141999,10,0,30.2,-88,-13
JOSE,991023,12,55,AL141999,10,5,31.2,-84,-33
JOSE,991023,18,55,AL141999,10,5,23.7,-81,-18
JOSE,991024,0,55,AL141999,5,0,24.4,-71,-36
JOSE,991024,6,60,AL141999,-5,5,17.4,-46,-124
JOSE,991024,12,65,AL141999,9999,10,14.7,-29,-119
JOSE,991024,18,65,AL141999,9999,5,14.7,-12,-40
JOSE,991025,0,60,AL141999,9999,-5,22.3,-11,10
JOSE,991025,6,55,AL141999,9999,-10,32.3,-8,21
KATR,991028,18,30,AL151999,5,9999,9.2,-112,-72
KATR,991029,0,30,AL151999,5,9999,12.7,-111,-2
KATR,991029,6,30,AL151999,0,0,13.3,-111,104
KATR,991029,12,30,AL151999,-5,0,17.1,-109,36
KATR,991029,18,35,AL151999,-10,5,18,-100,64
KATR,991030,0,35,AL151999,-10,5,19,-106,20
KATR,991030,6,30,AL151999,-5,9999,19.5,-114,116
KATR,991030,12,25,AL151999,0,9999,21.6,-121,115
KATR,991030,18,25,AL151999,0,9999,16.9,-118,192
KATR,991031,0,25,AL151999,-5,9999,16.8,-129,150
KATR,991031,6,25,AL151999,-5,9999,18.9,-131,158
KATR,991031,12,25,AL151999,-5,9999,14.7,-133,158
KATR,991031,18,25,AL151999,9999,9999,17.2,-123,114
KATR,991101,0,20,AL151999,9999,9999,19.6,-115,74
KATR,991101,6,20,AL151999,9999,9999,22.4,-98,159
KATR,991101,12,20,AL151999,9999,9999,18.2,-98,164
LENN,991113,18,30,AL161999,25,9999,17.4,-108,107
LENN,991114,0,30,AL161999,40,9999,16.3,-113,-17
LENN,991114,6,30,AL161999,45,0,11.5,-116,-127
LENN,991114,12,40,AL161999,45,10,8,-111,-134
LENN,991114,18,55,AL161999,20,25,14.2,-92,-145
LENN,991115,0,70,AL161999,5,30,17.4,-80,-130
LENN,991115,6,75,AL161999,0,20,19.7,-79,-118
LENN,991115,12,85,AL161999,0,15,19.6,-69,-169
LENN,991115,18,75,AL161999,10,0,9.3,-71,-166
LENN,991116,0,75,AL161999,25,-10,8.8,-75,-214
LENN,991116,6,75,AL161999,30,0,2.6,-77,-225
LENN,991116,12,85,AL161999,30,10,6.2,-65,-202
LENN,991116,18,85,AL161999,50,10,3.6,-57,-174
LENN,991117,0,100,AL161999,30,15,8.9,-44,-199
LENN,991117,6,105,AL161999,20,20,6.8,-41,-209
LENN,991117,12,115,AL161999,5,15,1.9,-31,-200
LENN,991117,18,135,AL161999,-25,30,4.3,-9,-167
LENN,991118,0,130,AL161999,-45,15,5.4,-14,-168
LENN,991118,6,125,AL161999,-50,-10,2.4,-18,-164
LENN,991118,12,120,AL161999,-50,-10,4.8,-19,-152
LENN,991118,18,110,AL161999,-50,-15,4.5,-30,-151
LENN,991119,0,85,AL161999,-30,-35,10.9,-59,-143
LENN,991119,6,75,AL161999,-20,-35,17.6,-67,-155
LENN,991119,12,70,AL161999,-20,-15,18.7,-71,-95
LENN,991119,18,60,AL161999,-15,-15,13.7,-77,-39
LENN,991120,0,55,AL161999,-15,-15,20.6,-71,-60
LENN,991120,6,55,AL161999,-25,-5,14.6,-74,-53
LENN,991120,12,50,AL161999,-20,-5,16,-83,19
LENN,991120,18,45,AL161999,-20,-10,14.7,-87,92
LENN,991121,0,40,AL161999,-15,-10,18.3,-94,111
LENN,991121,6,30,AL161999,-5,-15,15.7,-100,159
LENN,991121,12,30,AL161999,-5,-10,17.7,-96,192
LENN,991121,18,25,AL161999,-5,-5,21.3,-97,219
LENN,991122,0,25,AL161999,-5,-5,26.3,-92,206
LENN,991122,6,25,AL161999,-5,0,25.9,-89,222
LENN,991122,12,25,AL161999,9999,0,29.4,-86,221
LENN,991122,18,20,AL161999,9999,-5,27.6,-93,251
LENN,991123,0,20,AL161999,9999,-5,27.3,-92,231
LENN,991123,6,20,AL161999,9999,0,28.5,-98,9999
TD01,607,18,25,AL012000,9999,9999,24.4,-98,9999
TD01,608,0,25,AL012000,9999,9999,17.9,-100,56
TD01,608,6,25,AL012000,9999,0,25,-95,9999
TD01,608,12,25,AL012000,9999,0,19.2,-112,9999
TD02,623,0,25,AL022000,5,9999,12.9,-129,9999
TD02,623,6,30,AL022000,0,9999,19.8,-111,9999
TD02,623,12,30,AL022000,0,5,13.2,-91,9999
TD02,623,18,30,AL022000,0,0,19.3,-77,9999
TD02,624,0,30,AL022000,0,0,16.2,-86,9999
TD02,624,6,30,AL022000,0,0,15.5,-77,9999
TD02,624,12,30,AL022000,0,0,12.7,-89,9999
TD02,624,18,30,AL022000,-5,0,7.7,-79,9999
TD02,625,0,30,AL022000,9999,0,3,-91,73
TD02,625,6,30,AL022000,9999,0,2.6,-86,25
TD02,625,12,30,AL022000,9999,0,2.9,-94,78
TD02,625,18,25,AL022000,9999,-5,2.5,-92,9999
ALBE,803,18,25,AL032000,15,9999,18.7,-120,9999
ALBE,804,0,30,AL032000,10,9999,19.6,-108,9999
ALBE,804,6,35,AL032000,10,10,18.6,-84,9999
ALBE,804,12,35,AL032000,10,5,17.5,-86,9999
ALBE,804,18,40,AL032000,15,5,6.8,-85,9999
ALBE,805,0,40,AL032000,25,5,16.2,-83,9999
ALBE,805,6,45,AL032000,20,5,11.9,-72,9999
ALBE,805,12,45,AL032000,25,5,10.6,-69,9999
ALBE,805,18,55,AL032000,20,10,6.2,-49,9999
ALBE,806,0,65,AL032000,10,20,7.7,-40,9999
ALBE,806,6,65,AL032000,15,10,2.5,-41,9999
ALBE,806,12,70,AL032000,10,5,3.7,-31,9999
ALBE,806,18,75,AL032000,5,10,2.8,-20,9999
ALBE,807,0,75,AL032000,0,5,9.4,-15,9999
ALBE,807,6,80,AL032000,-10,5,13,-12,9999
ALBE,807,12,80,AL032000,-10,5,16,-13,9999
ALBE,807,18,80,AL032000,-15,0,18.2,-11,9999
ALBE,808,0,75,AL032000,-15,-5,14.8,-17,9999
ALBE,808,6,70,AL032000,-10,-10,19.3,-30,9999
ALBE,808,12,70,AL032000,-15,-5,19.6,-31,9999
ALBE,808,18,65,AL032000,-5,-5,30.9,-39,9999
ALBE,809,0,60,AL032000,5,-10,20.7,-49,9999
ALBE,809,6,60,AL032000,5,-5,20.2,-53,9999
ALBE,809,12,55,AL032000,10,-5,14.6,-61,9999
ALBE,809,18,60,AL032000,5,0,14,-59,9999
ALBE,810,0,65,AL032000,5,10,11.9,-60,9999
ALBE,810,6,65,AL032000,10,5,8.8,-64,9999
ALBE,810,12,65,AL032000,15,0,12.5,-75,9999
ALBE,810,18,65,AL032000,20,0,5.2,-73,9999
ALBE,811,0,70,AL032000,20,5,11,-70,9999
ALBE,811,6,75,AL032000,25,10,10.3,-64,9999
ALBE,811,12,80,AL032000,30,10,6.8,-56,9999
ALBE,811,18,85,AL032000,25,10,1.9,-41,9999
ALBE,812,0,90,AL032000,15,10,11.2,-33,9999
ALBE,812,6,100,AL032000,-5,15,15,-16,9999
ALBE,812,12,110,AL032000,-25,20,19.9,-5,9999
