NAME,ID,YYMMDD,YEAR,HOUR,Wind_Speed,DELV24,PER,SHRD,POT,PC2
OSCA,AL152012,121005,2012,6,45,9999,0,25.1,-89,147
OSCA,AL152012,121005,2012,12,45,9999,0,24.3,-88,162
PATT,AL162012,121011,2012,0,30,10,9999,17.7,-132,53
PATT,AL162012,121011,2012,6,35,5,9999,23.0,-130,72
PATT,AL162012,121011,2012,12,35,5,5,18.9,-129,23
PATT,AL162012,121011,2012,18,35,0,0,17.0,-131,-10
PATT,AL162012,121012,2012,0,40,-5,5,22.3,-125,5
PATT,AL162012,121012,2012,6,40,-10,5,22.8,-126,107
PATT,AL162012,121012,2012,12,40,9999,0,23.5,-126,9999
PATT,AL162012,121012,2012,18,35,9999,-5,24.9,-129,182
PATT,AL162012,121013,2012,0,35,9999,-5,30.8,-116,147
PATT,AL162012,121013,2012,6,30,9999,-5,33.4,-123,173
RAFA,AL172012,121012,2012,18,35,5,9999,21.6,-119,55
RAFA,AL172012,121013,2012,0,35,10,9999,17.3,-121,20
RAFA,AL172012,121013,2012,6,35,10,0,15.2,-123,-6
RAFA,AL172012,121013,2012,12,35,15,0,6.1,-123,-85
RAFA,AL172012,121013,2012,18,40,15,5,7.6,-115,-105
RAFA,AL172012,121014,2012,0,45,15,10,10.5,-110,-127
RAFA,AL172012,121014,2012,6,45,20,5,17.1,-110,-119
RAFA,AL172012,121014,2012,12,50,20,5,16.1,-106,-63
RAFA,AL172012,121014,2012,18,55,20,10,18.3,-100,-78
RAFA,AL172012,121015,2012,0,60,20,10,21.0,-95,-94
RAFA,AL172012,121015,2012,6,65,15,10,23.6,-89,-146
RAFA,AL172012,121015,2012,12,70,10,10,29.8,-82,-175
RAFA,AL172012,121015,2012,18,75,0,10,25.2,-75,-175
RAFA,AL172012,121016,2012,0,80,-5,10,30.1,-66,-198
RAFA,AL172012,121016,2012,6,80,-10,5,29.5,-60,-190
RAFA,AL172012,121016,2012,12,80,-15,0,25.4,-45,-164
RAFA,AL172012,121016,2012,18,75,9999,-5,33.8,-40,-96
RAFA,AL172012,121017,2012,0,75,9999,-5,36.1,-37,11
RAFA,AL172012,121017,2012,6,70,9999,-5,31.8,-28,72
RAFA,AL172012,121017,2012,12,65,9999,-10,29.6,-20,107
SAND,AL182012,121022,2012,12,30,10,9999,1.0,-134,-5
SAND,AL182012,121022,2012,18,35,10,9999,5.3,-121,-91
SAND,AL182012,121023,2012,0,40,15,10,3.8,-118,-96
SAND,AL182012,121023,2012,6,40,20,5,3.4,-122,-147
SAND,AL182012,121023,2012,12,40,25,0,2.8,-123,-159
SAND,AL182012,121023,2012,18,45,30,5,2.4,-112,-127
SAND,AL182012,121024,2012,0,55,30,15,6.1,-105,-102
SAND,AL182012,121024,2012,6,60,40,15,11.1,-102,-155
SAND,AL182012,121024,2012,12,65,30,10,13.6,-97,-184
SAND,AL182012,121024,2012,18,75,15,15,9.2,-84,-156
SAND,AL182012,121025,2012,0,85,-10,20,14.1,-76,-153
SAND,AL182012,121025,2012,6,100,-30,9999,23.3,-60,-159
SAND,AL182012,121025,2012,12,95,-30,9999,28.0,-63,-79
SAND,AL182012,121025,2012,18,90,-25,9999,29.4,-65,-128
SAND,AL182012,121026,2012,0,75,-15,-20,43.2,-68,-131
SAND,AL182012,121026,2012,6,70,-10,-20,45.3,-64,-15
SAND,AL182012,121026,2012,12,65,5,-10,41.9,-72,107
SAND,AL182012,121026,2012,18,65,5,-5,47.9,-68,150
SAND,AL182012,121027,2012,0,60,5,-5,48.8,-59,138
SAND,AL182012,121027,2012,6,60,5,-5,45.3,-54,73
SAND,AL182012,121027,2012,12,70,-5,10,38.5,-43,24
SAND,AL182012,121027,2012,18,70,-5,10,40.9,-28,95
SAND,AL182012,121028,2012,0,65,5,-5,40.9,-31,56
SAND,AL182012,121028,2012,6,65,15,-5,39.2,-30,86
SAND,AL182012,121028,2012,12,65,20,0,33.2,-31,42
SAND,AL182012,121028,2012,18,65,15,0,20.6,-27,43
SAND,AL182012,121029,2012,0,70,9999,5,22.8,-24,40
SAND,AL182012,121029,2012,6,80,9999,15,21.1,-23,-8
SAND,AL182012,121029,2012,12,85,9999,15,18.1,-13,9
SAND,AL182012,121029,2012,18,80,9999,0,29.2,41,51
TONY,AL192012,121022,2012,18,30,0,9999,8.9,-113,9
TONY,AL192012,121023,2012,0,30,5,9999,9.0,-112,72
TONY,AL192012,121023,2012,6,30,10,0,11.2,-111,69
TONY,AL192012,121023,2012,12,30,15,0,9.8,-108,42
TONY,AL192012,121023,2012,18,30,15,0,10.1,-105,-2
TONY,AL192012,121024,2012,0,35,10,5,17.9,-98,-5
TONY,AL192012,121024,2012,6,40,5,10,16.5,-92,-3
TONY,AL192012,121024,2012,12,45,-10,10,21.5,-77,-30
TONY,AL192012,121024,2012,18,45,9999,5,32.7,-67,69
TONY,AL192012,121025,2012,0,45,9999,0,31.7,-47,57
TONY,AL192012,121025,2012,6,45,9999,0,32.9,-41,-10
TONY,AL192012,121025,2012,12,35,9999,-10,37.6,-45,127
ANDR,AL012013,130605,2013,18,35,20,9999,15.8,-79,18
ANDR,AL012013,130606,2013,0,40,0,9999,21.4,-70,87
ANDR,AL012013,130606,2013,6,50,-10,15,28.1,-56,116
ANDR,AL012013,130606,2013,12,55,-15,15,26.4,-31,-1
ANDR,AL012013,130606,2013,18,55,9999,5,27.0,-6,84
ANDR,AL012013,130607,2013,0,40,9999,9999,31.8,-16,114
ANDR,AL012013,130607,2013,6,40,9999,9999,27.4,-9,155
ANDR,AL012013,130607,2013,12,40,9999,9999,22.9,-6,147
BARR,AL022013,130617,2013,12,30,0,9999,8.8,-111,16
BARR,AL022013,130617,2013,18,30,0,9999,13.2,-102,-22
BARR,AL022013,130618,2013,0,30,0,0,10.8,-103,-18
BARR,AL022013,130618,2013,6,25,5,9999,10.9,-118,39
BARR,AL022013,130618,2013,12,30,5,9999,16.7,-121,119
BARR,AL022013,130618,2013,18,30,10,9999,16.0,-118,158
BARR,AL022013,130619,2013,0,30,10,9999,20.2,-116,86
BARR,AL022013,130619,2013,6,30,10,9999,21.4,-119,56
BARR,AL022013,130619,2013,12,35,5,5,20.9,-118,7
BARR,AL022013,130619,2013,18,40,-10,10,16.9,-98,-45
BARR,AL022013,130620,2013,0,40,9999,5,12.6,-91,-31
BARR,AL022013,130620,2013,6,40,9999,0,13.7,-97,-88
BARR,AL022013,130620,2013,12,40,9999,0,15.5,-101,-79
BARR,AL022013,130620,2013,18,30,9999,9999,15.0,-103,-25
CHAN,AL032013,130707,2013,12,35,5,9999,6.6,-108,29
CHAN,AL032013,130707,2013,18,35,10,9999,4.1,-102,31
CHAN,AL032013,130708,2013,0,35,15,0,1.9,-95,8
CHAN,AL032013,130708,2013,6,35,15,0,7.4,-96,-37
CHAN,AL032013,130708,2013,12,40,15,5,10.2,-91,-30
CHAN,AL032013,130708,2013,18,45,10,10,6.6,-78,-39
CHAN,AL032013,130709,2013,0,50,-5,10,10.1,-74,5
CHAN,AL032013,130709,2013,6,50,-10,5,20.0,-77,47
CHAN,AL032013,130709,2013,12,55,-15,5,22.7,-74,-13
CHAN,AL032013,130709,2013,18,55,9999,5,24.2,-70,-65
CHAN,AL032013,130710,2013,0,45,9999,-10,24.4,-82,31
CHAN,AL032013,130710,2013,6,40,9999,-15,28.4,-88,135
CHAN,AL032013,130710,2013,12,40,9999,-5,34.8,-87,35
DORI,AL042013,130723,2013,18,25,20,9999,11.7,-74,59
DORI,AL042013,130724,2013,0,30,15,9999,10.7,-66,88
DORI,AL042013,130724,2013,6,35,15,10,10.4,-70,21
DORI,AL042013,130724,2013,12,40,10,10,9.2,-57,12
DORI,AL042013,130724,2013,18,45,5,10,2.1,-42,16
DORI,AL042013,130725,2013,0,45,0,5,2.4,-31,-18
DORI,AL042013,130725,2013,6,50,-5,5,5.6,-23,-17
DORI,AL042013,130725,2013,12,50,-5,5,8.2,-25,42
DORI,AL042013,130725,2013,18,50,-10,0,3.4,-27,36
DORI,AL042013,130726,2013,0,45,-10,-5,8.8,-37,44
DORI,AL042013,130726,2013,6,45,-10,-5,14.3,-44,84
DORI,AL042013,130726,2013,12,45,-10,0,16.0,-48,36
DORI,AL042013,130726,2013,18,40,9999,-5,14.4,-70,116
DORI,AL042013,130727,2013,0,35,9999,-10,16.4,-74,196
DORI,AL042013,130727,2013,6,35,9999,-5,15.1,-78,27
DORI,AL042013,130727,2013,12,35,9999,0,12.9,-83,9
DORI,AL042013,130802,2013,18,25,9999,9999,19.5,-94,9999
DORI,AL042013,130803,2013,0,30,9999,9999,22.5,-89,9999
DORI,AL042013,130803,2013,6,30,9999,5,25.4,-94,9999
DORI,AL042013,130803,2013,12,30,9999,0,21.6,-94,204
ERIN,AL052013,130815,2013,0,30,5,9999,9.9,-96,22
ERIN,AL052013,130815,2013,6,35,0,9999,7.5,-87,-26
ERIN,AL052013,130815,2013,12,35,0,5,7.7,-84,-15
ERIN,AL052013,130815,2013,18,35,0,0,7.0,-67,-5
ERIN,AL052013,130816,2013,0,35,5,0,7.3,-59,47
ERIN,AL052013,130816,2013,6,35,5,0,7.4,-51,33
ERIN,AL052013,130816,2013,12,35,0,0,5.5,-38,150
ERIN,AL052013,130816,2013,18,35,0,0,3.5,-37,163
ERIN,AL052013,130817,2013,0,40,-5,5,13.5,-37,83
ERIN,AL052013,130817,2013,6,40,9999,5,15.5,-38,110
ERIN,AL052013,130817,2013,12,35,9999,-5,15.5,-37,194
ERIN,AL052013,130817,2013,18,35,9999,-5,14.0,-37,202
ERIN,AL052013,130818,2013,0,35,9999,0,17.1,-42,192
FERN,AL062013,130825,2013,12,30,0,9999,11.5,-128,10
FERN,AL062013,130825,2013,18,45,9999,9999,9.7,-105,-67
FERN,AL062013,130826,2013,0,50,9999,20,5.9,-97,-95
FERN,AL062013,130826,2013,6,45,9999,0,2.9,-108,-111
FERN,AL062013,130826,2013,12,30,9999,9999,6.1,-130,-139
GABR,AL072013,130904,2013,18,30,9999,9999,1.6,-116,-61
GABR,AL072013,130905,2013,0,30,9999,9999,3.7,-114,2
GABR,AL072013,130905,2013,6,30,9999,0,7.1,-113,-23
GABR,AL072013,130905,2013,12,30,9999,0,7.7,-113,55
GABR,AL072013,130910,2013,0,30,20,9999,16.3,-126,9999
GABR,AL072013,130910,2013,6,40,5,9999,22.4,-113,-71
GABR,AL072013,130910,2013,12,55,-15,25,22.8,-94,-68
GABR,AL072013,130910,2013,18,50,-15,10,21.6,-95,-8
GABR,AL072013,130911,2013,0,50,-20,-5,22.3,-87,143
GABR,AL072013,130911,2013,6,45,-15,-5,19.8,-93,207
GABR,AL072013,130911,2013,12,40,-5,-10,22.0,-95,209
GABR,AL072013,130911,2013,18,35,0,-10,21.2,-102,177
GABR,AL072013,130912,2013,0,30,5,-10,20.4,-105,208
GABR,AL072013,130912,2013,6,30,0,-5,13.0,-105,226
GABR,AL072013,130912,2013,12,35,-5,5,15.2,-100,103
GABR,AL072013,130912,2013,18,35,9999,5,16.1,-98,153
GABR,AL072013,130913,2013,0,35,9999,0,13.5,-96,194
GABR,AL072013,130913,2013,6,30,9999,-5,10.7,-103,78
GABR,AL072013,130913,2013,12,30,9999,-5,19.9,-102,-48
TD08,AL082013,130906,2013,12,30,9999,9999,16.1,-126,-102
TD08,AL082013,130906,2013,18,30,9999,9999,10.5,-118,-107
TD08,AL082013,130907,2013,0,25,9999,9999,11.8,-110,-60
HUMB,AL092013,130908,2013,18,25,20,9999,12.2,-114,-20
HUMB,AL092013,130909,2013,0,30,20,9999,13.8,-114,-28
HUMB,AL092013,130909,2013,6,35,20,10,12.0,-109,-67
HUMB,AL092013,130909,2013,12,40,15,10,12.6,-102,-76
HUMB,AL092013,130909,2013,18,45,10,10,12.7,-93,-46
HUMB,AL092013,130910,2013,0,50,5,10,13.7,-84,-28
HUMB,AL092013,130910,2013,6,55,5,10,9.9,-79,-104
HUMB,AL092013,130910,2013,12,55,15,5,9.2,-77,-110
HUMB,AL092013,130910,2013,18,55,25,0,9.8,-72,-76
HUMB,AL092013,130911,2013,0,55,25,0,11.5,-68,-51
HUMB,AL092013,130911,2013,6,60,20,5,7.9,-58,-126
HUMB,AL092013,130911,2013,12,70,5,15,4.7,-40,-165
HUMB,AL092013,130911,2013,18,80,-5,20,1.1,-16,-133
HUMB,AL092013,130912,2013,0,80,-10,10,5.0,-5,-126
HUMB,AL092013,130912,2013,6,80,-20,0,10.5,-2,-99
HUMB,AL092013,130912,2013,12,75,-20,-5,17.1,2,-82
HUMB,AL092013,130912,2013,18,75,-30,-5,18.1,12,-69
HUMB,AL092013,130913,2013,0,70,9999,-5,21.7,7,-28
HUMB,AL092013,130913,2013,6,60,9999,-15,20.0,-4,41
HUMB,AL092013,130913,2013,12,55,9999,-15,27.2,-9,121
HUMB,AL092013,130913,2013,18,45,9999,-15,34.5,-20,182
HUMB,AL092013,130915,2013,0,35,0,9999,45.7,-46,200
HUMB,AL092013,130915,2013,6,35,0,9999,42.3,-50,186
HUMB,AL092013,130915,2013,12,35,5,0,41.9,-52,9999
HUMB,AL092013,130915,2013,18,35,5,0,39.9,-56,9999
HUMB,AL092013,130916,2013,0,35,0,0,42.0,-63,9999
HUMB,AL092013,130916,2013,6,35,0,0,35.4,-82,9999
HUMB,AL092013,130916,2013,12,40,0,5,32.8,-80,9999
HUMB,AL092013,130916,2013,18,40,0,5,30.5,-83,178
HUMB,AL092013,130917,2013,0,35,0,-5,29.3,-89,218
HUMB,AL092013,130917,2013,6,35,-5,-5,24.7,-90,179
HUMB,AL092013,130917,2013,12,40,-10,5,14.3,-89,93
HUMB,AL092013,130917,2013,18,40,-10,5,12.1,-90,43
HUMB,AL092013,130918,2013,0,35,-5,-5,10.4,-98,103
HUMB,AL092013,130918,2013,6,30,0,-10,10.3,-106,123
HUMB,AL092013,130918,2013,12,30,9999,-5,5.4,-108,119
HUMB,AL092013,130918,2013,18,30,9999,0,9.9,-105,102
HUMB,AL092013,130919,2013,0,30,9999,0,19.3,-107,160
HUMB,AL092013,130919,2013,6,30,9999,0,21.6,-108,205
INGR,AL102013,130912,2013,18,30,10,9999,18.9,-114,-83
INGR,AL102013,130913,2013,0,30,20,9999,20.1,-110,-87
INGR,AL102013,130913,2013,6,30,25,0,19.2,-120,-78
INGR,AL102013,130913,2013,12,35,25,5,21.3,-120,-92
INGR,AL102013,130913,2013,18,40,25,10,17.5,-106,-84
INGR,AL102013,130914,2013,0,50,25,15,18.7,-88,-116
INGR,AL102013,130914,2013,6,55,20,15,14.5,-93,-143
INGR,AL102013,130914,2013,12,60,5,10,19.5,-88,-154
INGR,AL102013,130914,2013,18,65,0,10,25.3,-74,-155
INGR,AL102013,130915,2013,0,75,-5,15,28.7,-62,-155
INGR,AL102013,130915,2013,6,75,-15,10,23.5,-69,-147
INGR,AL102013,130915,2013,12,65,-10,-10,24.2,-79,-130
INGR,AL102013,130915,2013,18,65,-25,-10,27.6,-67,-118
INGR,AL102013,130916,2013,0,70,-45,5,31.8,-56,-128
INGR,AL102013,130916,2013,6,60,9999,-5,24.8,-73,-53
INGR,AL102013,130916,2013,12,55,9999,-15,22.9,-79,-106
INGR,AL102013,130916,2013,18,40,9999,9999,17.0,-87,-98
INGR,AL102013,130917,2013,0,25,9999,9999,13.6,-100,-88
JERR,AL112013,130929,2013,0,30,0,9999,16.3,-115,23
JERR,AL112013,130929,2013,6,30,5,9999,8.1,-118,77
JERR,AL112013,130929,2013,12,30,5,0,9.4,-120,84
JERR,AL112013,130929,2013,18,30,10,0,6.6,-117,93
JERR,AL112013,130930,2013,0,30,15,0,9.5,-116,76
JERR,AL112013,130930,2013,6,35,5,5,8.0,-110,78
JERR,AL112013,130930,2013,12,35,5,5,11.4,-108,13
JERR,AL112013,130930,2013,18,40,0,5,11.5,-100,40
JERR,AL112013,131001,2013,0,45,-10,10,18.6,-90,79
JERR,AL112013,131001,2013,6,40,-5,0,21.6,-94,69
JERR,AL112013,131001,2013,12,40,-5,-5,16.9,-78,169
JERR,AL112013,131001,2013,18,40,-5,0,15.7,-77,60
JERR,AL112013,131002,2013,0,35,0,-5,14.9,-98,129
JERR,AL112013,131002,2013,6,35,0,-5,16.0,-101,117
JERR,AL112013,131002,2013,12,35,0,0,10.7,-80,57
JERR,AL112013,131002,2013,18,35,9999,0,4.9,-77,62
JERR,AL112013,131003,2013,0,35,9999,0,10.8,-74,130
JERR,AL112013,131003,2013,6,35,9999,0,10.6,-72,184
JERR,AL112013,131003,2013,12,35,9999,0,6.0,-68,147
KARE,AL122013,131003,2013,6,45,0,9999,17.7,-96,-6
KARE,AL122013,131003,2013,12,55,-10,9999,20.4,-86,-24
KARE,AL122013,131003,2013,18,55,-10,10,19.8,-86,68
KARE,AL122013,131004,2013,0,50,-10,-5,25.0,-101,68
KARE,AL122013,131004,2013,6,45,-5,-10,28.6,-111,162
KARE,AL122013,131004,2013,12,45,-5,-5,28.2,-111,124
KARE,AL122013,131004,2013,18,45,-10,0,22.7,-108,114
KARE,AL122013,131005,2013,0,40,-10,-5,26.8,-107,194
KARE,AL122013,131005,2013,6,40,-15,-5,29.1,-109,228
KARE,AL122013,131005,2013,12,40,9999,0,29.2,-106,215
KARE,AL122013,131005,2013,18,35,9999,-5,18.6,-110,156
KARE,AL122013,131006,2013,0,30,9999,-10,20.2,-116,188
KARE,AL122013,131006,2013,6,25,9999,-10,23.9,-99,233
LORE,AL132013,131021,2013,6,30,10,9999,15.7,-115,-32
LORE,AL132013,131021,2013,12,35,10,9999,13.8,-107,27
LORE,AL132013,131021,2013,18,35,10,5,8.6,-102,57
LORE,AL132013,131022,2013,0,35,10,0,12.4,-104,86
LORE,AL132013,131022,2013,6,40,5,5,14.3,-100,39
LORE,AL132013,131022,2013,12,45,-5,10,16.1,-94,-31
LORE,AL132013,131022,2013,18,45,-10,5,10.8,-94,-50
LORE,AL132013,131023,2013,0,45,-15,0,19.9,-94,-10
LORE,AL132013,131023,2013,6,45,-15,0,20.5,-73,-5
LORE,AL132013,131023,2013,12,40,9999,-5,22.6,-72,119
LORE,AL132013,131023,2013,18,35,9999,-10,27.9,-77,172
LORE,AL132013,131024,2013,0,30,9999,-10,31.4,-79,202
LORE,AL132013,131024,2013,6,30,9999,-5,30.0,-75,158
MELI,AL142013,131118,2013,12,50,5,9999,38.5,-80,36
MELI,AL142013,131118,2013,18,50,0,9999,32.0,-74,63
MELI,AL142013,131119,2013,0,50,-5,0,24.7,-71,107
MELI,AL142013,131119,2013,6,55,-10,5,22.8,-60,129
MELI,AL142013,131119,2013,12,55,-10,5,13.0,-55,93
MELI,AL142013,131119,2013,18,50,-5,-5,5.5,-51,108
MELI,AL142013,131120,2013,0,45,0,-10,16.1,-50,141
MELI,AL142013,131120,2013,6,45,5,-5,18.4,-41,96
MELI,AL142013,131120,2013,12,45,10,0,18.1,-32,32
MELI,AL142013,131120,2013,18,45,10,0,24.2,-21,23
MELI,AL142013,131121,2013,0,45,9999,0,27.5,-9,22
MELI,AL142013,131121,2013,6,50,9999,5,15.3,6,77
MELI,AL142013,131121,2013,12,55,9999,10,12.6,30,110
MELI,AL142013,131121,2013,18,55,9999,5,6.8,45,109
UNNA,AL152013,131205,2013,0,45,-5,9999,14.3,-62,99
UNNA,AL152013,131205,2013,6,45,-5,9999,13.0,-61,104
UNNA,AL152013,131205,2013,12,45,-5,0,14.0,-58,75
UNNA,AL152013,131205,2013,18,40,0,-5,18.8,-59,88
UNNA,AL152013,131206,2013,0,40,-5,-5,29.0,-48,148
UNNA,AL152013,131206,2013,6,40,9999,0,39.3,-46,118
UNNA,AL152013,131206,2013,12,40,9999,0,43.1,-36,159
UNNA,AL152013,131206,2013,18,40,9999,0,47.3,-26,183
UNNA,AL152013,131207,2013,0,35,9999,-5,44.9,-10,178
ARTH,AL012014,140701,2014,0,30,15,9999,8.7,-99,56
ARTH,AL012014,140701,2014,6,30,20,9999,11.2,-103,28
ARTH,AL012014,140701,2014,12,35,20,5,11.4,-99,-7
ARTH,AL012014,140701,2014,18,40,20,10,5.7,-86,-76
ARTH,AL012014,140702,2014,0,45,20,10,8.7,-76,-32
ARTH,AL012014,140702,2014,6,50,20,10,12.7,-75,37
ARTH,AL012014,140702,2014,12,55,25,10,9.3,-72,6
ARTH,AL012014,140702,2014,18,60,20,10,12.2,-55,-19
ARTH,AL012014,140703,2014,0,65,20,10,12.8,-42,-16
ARTH,AL012014,140703,2014,6,70,15,10,11.6,-47,-50
ARTH,AL012014,140703,2014,12,80,0,15,8.7,-40,-88
ARTH,AL012014,140703,2014,18,80,-10,10,11.3,-35,-76
ARTH,AL012014,140704,2014,0,85,-20,5,6.9,-38,-29
ARTH,AL012014,140704,2014,6,85,-25,5,6.6,-13,-71
ARTH,AL012014,140704,2014,12,80,9999,-5,13.4,11,-56
ARTH,AL012014,140704,2014,18,70,9999,-15,26.0,16,-72
ARTH,AL012014,140705,2014,0,65,9999,-15,30.0,31,-4
ARTH,AL012014,140705,2014,6,60,9999,-10,42.7,60,131
TD02,AL022014,140721,2014,12,30,0,9999,14.8,-55,82
TD02,AL022014,140721,2014,18,30,0,9999,16.4,-52,51
TD02,AL022014,140722,2014,0,30,0,0,12.4,-62,62
TD02,AL022014,140722,2014,6,30,0,0,8.1,-65,110
TD02,AL022014,140722,2014,12,30,0,0,10.5,-66,77
TD02,AL022014,140722,2014,18,30,9999,0,9.3,-83,95
TD02,AL022014,140723,2014,0,30,9999,0,9.8,-87,9999
TD02,AL022014,140723,2014,6,30,9999,0,13.2,-87,40
TD02,AL022014,140723,2014,12,30,9999,0,14.7,-91,139
BERT,AL032014,140801,2014,0,40,5,9999,15.3,-91,185
BERT,AL032014,140801,2014,6,40,0,9999,16.7,-89,113
BERT,AL032014,140801,2014,12,45,-5,5,18.6,-80,70
BERT,AL032014,140801,2014,18,45,-5,5,15.6,-78,119
BERT,AL032014,140802,2014,0,45,-5,0,18.1,-86,106
BERT,AL032014,140802,2014,6,40,0,-5,22.0,-88,141
BERT,AL032014,140802,2014,12,40,0,-5,30.5,-86,16
BERT,AL032014,140802,2014,18,40,5,0,23.1,-82,33
BERT,AL032014,140803,2014,0,40,15,0,22.2,-88,2
BERT,AL032014,140803,2014,6,40,20,0,25.8,-94,26
BERT,AL032014,140803,2014,12,40,30,0,20.7,-99,10
BERT,AL032014,140803,2014,18,45,25,5,15.5,-92,-23
BERT,AL032014,140804,2014,0,55,10,15,18.4,-87,13
BERT,AL032014,140804,2014,6,60,-5,15,23.0,-89,0
BERT,AL032014,140804,2014,12,70,-20,15,21.9,-80,-41
BERT,AL032014,140804,2014,18,70,-25,10,18.0,-74,8
BERT,AL032014,140805,2014,0,65,-20,-5,20.2,-70,108
BERT,AL032014,140805,2014,6,55,-10,-15,22.3,-74,96
BERT,AL032014,140805,2014,12,50,-5,-15,30.2,-66,77
BERT,AL032014,140805,2014,18,45,9999,-10,38.8,-66,-68
BERT,AL032014,140806,2014,0,45,9999,-5,43.0,-83,47
BERT,AL032014,140806,2014,6,45,9999,0,48.3,-69,69
BERT,AL032014,140806,2014,12,45,9999,0,57.1,-61,61
CRIS,AL042014,140823,2014,18,30,15,9999,8.7,-107,61
CRIS,AL042014,140824,2014,0,30,15,9999,5.0,-108,-12
CRIS,AL042014,140824,2014,6,35,10,5,7.4,-107,0
CRIS,AL042014,140824,2014,12,40,10,10,17.6,-105,57
CRIS,AL042014,140824,2014,18,45,5,10,15.4,-99,-8
CRIS,AL042014,140825,2014,0,45,20,5,13.4,-101,22
CRIS,AL042014,140825,2014,6,45,20,0,21.1,-104,51
CRIS,AL042014,140825,2014,12,50,15,5,20.2,-99,78
CRIS,AL042014,140825,2014,18,50,15,5,20.3,-98,89
CRIS,AL042014,140826,2014,0,65,5,15,16.8,-84,-64
CRIS,AL042014,140826,2014,6,65,5,15,20.3,-85,-36
CRIS,AL042014,140826,2014,12,65,5,0,20.2,-84,-17
CRIS,AL042014,140826,2014,18,65,0,0,4.7,-78,-66
CRIS,AL042014,140827,2014,0,70,-5,5,10.0,-64,-54
CRIS,AL042014,140827,2014,6,70,-5,5,8.9,-57,36
CRIS,AL042014,140827,2014,12,70,0,0,1.5,-56,44
CRIS,AL042014,140827,2014,18,65,10,-5,12.4,-50,1
CRIS,AL042014,140828,2014,0,65,10,-5,8.4,-48,21
CRIS,AL042014,140828,2014,6,65,5,0,6.7,-50,41
CRIS,AL042014,140828,2014,12,70,9999,5,14.7,-44,-41
CRIS,AL042014,140828,2014,18,75,9999,10,19.1,-28,-67
CRIS,AL042014,140829,2014,0,75,9999,5,22.2,-22,-31
CRIS,AL042014,140829,2014,6,70,9999,-5,29.7,8,66
DOLL,AL052014,140901,2014,18,30,10,9999,16.4,-122,73
DOLL,AL052014,140902,2014,0,35,5,9999,14.8,-118,108
DOLL,AL052014,140902,2014,6,40,-5,10,21.0,-123,89
DOLL,AL052014,140902,2014,12,45,9999,10,21.6,-119,-29
DOLL,AL052014,140902,2014,18,40,9999,0,18.1,-114,-83
DOLL,AL052014,140903,2014,0,40,9999,-5,22.7,-102,-108
DOLL,AL052014,140903,2014,6,35,9999,9999,22.9,-115,-60
EDOU,AL062014,140911,2014,12,30,10,9999,5.5,-82,-7
EDOU,AL062014,140911,2014,18,30,10,9999,6.0,-81,-42
EDOU,AL062014,140912,2014,0,35,5,5,8.8,-74,-53
EDOU,AL062014,140912,2014,6,35,10,5,16.3,-77,-14
EDOU,AL062014,140912,2014,12,40,5,5,17.2,-71,-45
EDOU,AL062014,140912,2014,18,40,10,5,19.0,-71,0
EDOU,AL062014,140913,2014,0,40,15,0,17.6,-80,-44
EDOU,AL062014,140913,2014,6,45,15,5,15.7,-83,-39
EDOU,AL062014,140913,2014,12,45,25,5,17.1,-89,66
EDOU,AL062014,140913,2014,18,50,25,5,14.4,-90,18
EDOU,AL062014,140914,2014,0,55,25,10,15.8,-88,7
EDOU,AL062014,140914,2014,6,60,25,10,12.4,-88,26
EDOU,AL062014,140914,2014,12,70,20,15,13.2,-81,13
EDOU,AL062014,140914,2014,18,75,20,15,12.7,-77,-28
EDOU,AL062014,140915,2014,0,80,15,10,16.0,-76,-53
EDOU,AL062014,140915,2014,6,85,15,10,14.9,-73,-29
EDOU,AL062014,140915,2014,12,90,15,10,14.7,-67,-29
EDOU,AL062014,140915,2014,18,95,0,10,19.1,-60,-57
EDOU,AL062014,140916,2014,0,95,-10,5,19.8,-58,-26
EDOU,AL062014,140916,2014,6,100,-15,5,17.9,-49,-29
EDOU,AL062014,140916,2014,12,105,-25,10,17.3,-35,-31
EDOU,AL062014,140916,2014,18,95,-15,-5,14.0,-33,-63
EDOU,AL062014,140917,2014,0,85,-10,-20,5.7,-34,-30
EDOU,AL062014,140917,2014,6,85,-15,-10,1.7,-29,1
EDOU,AL062014,140917,2014,12,80,-10,-5,9.8,-19,-31
EDOU,AL062014,140917,2014,18,80,-15,-5,10.6,-8,-80
EDOU,AL062014,140918,2014,0,75,-15,-5,14.8,5,-54
EDOU,AL062014,140918,2014,6,70,-15,-10,19.6,13,-69
EDOU,AL062014,140918,2014,12,70,-25,-5,22.6,15,-21
EDOU,AL062014,140918,2014,18,65,9999,-5,23.4,21,-8
EDOU,AL062014,140919,2014,0,60,9999,-10,27.7,21,-37
EDOU,AL062014,140919,2014,6,55,9999,-10,31.4,16,166
EDOU,AL062014,140919,2014,12,45,9999,-15,34.5,-2,229
FAY,AL072014,141010,2014,6,35,20,9999,20.0,-120,141
FAY,AL072014,141010,2014,12,35,25,9999,17.2,-121,122
FAY,AL072014,141010,2014,18,40,20,5,26.3,-117,39
FAY,AL072014,141011,2014,0,50,10,15,32.3,-104,137
FAY,AL072014,141011,2014,6,55,10,15,31.0,-100,72
FAY,AL072014,141011,2014,12,60,10,10,31.0,-90,42
