,NAME,ID,MONTH,YEAR,Wind_Speed,DELV24,PER,SHRD,POT,PC2
6184,BERT,AL032014,8,2014,40,5,0,23.1,-82,33
6185,BERT,AL032014,8,2014,40,15,0,22.2,-88,2
6186,BERT,AL032014,8,2014,40,20,0,25.8,-94,26
6187,BERT,AL032014,8,2014,40,30,0,20.7,-99,10
6188,BERT,AL032014,8,2014,45,25,5,15.5,-92,-23
6189,BERT,AL032014,8,2014,55,10,15,18.4,-87,13
6190,BERT,AL032014,8,2014,60,-5,15,23,-89,0
6191,BERT,AL032014,8,2014,70,-20,15,21.9,-80,-41
6192,BERT,AL032014,8,2014,70,-25,10,18,-74,8
6193,BERT,AL032014,8,2014,65,-20,-5,20.2,-70,108
6194,BERT,AL032014,8,2014,55,-10,-15,22.3,-74,96
6195,BERT,AL032014,8,2014,50,-5,-15,30.2,-66,77
6196,BERT,AL032014,8,2014,45,9999,-10,38.8,-66,-68
6197,BERT,AL032014,8,2014,45,9999,-5,43,-83,47
6198,BERT,AL032014,8,2014,45,9999,0,48.3,-69,69
6199,BERT,AL032014,8,2014,45,9999,0,57.1,-61,61
6200,CRIS,AL042014,8,2014,30,15,9999,8.7,-107,61
6201,CRIS,AL042014,8,2014,30,15,9999,5,-108,-12
6202,CRIS,AL042014,8,2014,35,10,5,7.4,-107,0
6203,CRIS,AL042014,8,2014,40,10,10,17.6,-105,57
6204,CRIS,AL042014,8,2014,45,5,10,15.4,-99,-8
6205,CRIS,AL042014,8,2014,45,20,5,13.4,-101,22
6206,CRIS,AL042014,8,2014,45,20,0,21.1,-104,51
6207,CRIS,AL042014,8,2014,50,15,5,20.2,-99,78
6208,CRIS,AL042014,8,2014,50,15,5,20.3,-98,89
6209,CRIS,AL042014,8,2014,65,5,15,16.8,-84,-64
6210,CRIS,AL042014,8,2014,65,5,15,20.3,-85,-36
6211,CRIS,AL042014,8,2014,65,5,0,20.2,-84,-17
6212,CRIS,AL042014,8,2014,65,0,0,4.7,-78,-66
6213,CRIS,AL042014,8,2014,70,-5,5,10,-64,-54
6214,CRIS,AL042014,8,2014,70,-5,5,8.9,-57,36
6215,CRIS,AL042014,8,2014,70,0,0,1.5,-56,44
6216,CRIS,AL042014,8,2014,65,10,-5,12.4,-50,1
6217,CRIS,AL042014,8,2014,65,10,-5,8.4,-48,21
6218,CRIS,AL042014,8,2014,65,5,0,6.7,-50,41
6219,CRIS,AL042014,8,2014,70,9999,5,14.7,-44,-41
6220,CRIS,AL042014,8,2014,75,9999,10,19.1,-28,-67
6221,CRIS,AL042014,8,2014,75,9999,5,22.2,-22,-31
6222,CRIS,AL042014,8,2014,70,9999,-5,29.7,8,66
6223,DOLL,AL052014,9,2014,30,10,9999,16.4,-122,73
6224,DOLL,AL052014,9,2014,35,5,9999,14.8,-118,108
6225,DOLL,AL052014,9,2014,40,-5,10,21,-123,89
6226,DOLL,AL052014,9,2014,45,9999,10,21.6,-119,-29
6227,DOLL,AL052014,9,2014,40,9999,0,18.1,-114,-83
6228,DOLL,AL052014,9,2014,40,9999,-5,22.7,-102,-108
6229,DOLL,AL052014,9,2014,35,9999,9999,22.9,-115,-60
6230,EDOU,AL062014,9,2014,30,10,9999,5.5,-82,-7
6231,EDOU,AL062014,9,2014,30,10,9999,6,-81,-42
6232,EDOU,AL062014,9,2014,35,5,5,8.8,-74,-53
6233,EDOU,AL062014,9,2014,35,10,5,16.3,-77,-14
6234,EDOU,AL062014,9,2014,40,5,5,17.2,-71,-45
6235,EDOU,AL062014,9,2014,40,10,5,19,-71,0
6236,EDOU,AL062014,9,2014,40,15,0,17.6,-80,-44
6237,EDOU,AL062014,9,2014,45,15,5,15.7,-83,-39
6238,EDOU,AL062014,9,2014,45,25,5,17.1,-89,66
6239,EDOU,AL062014,9,2014,50,25,5,14.4,-90,18
6240,EDOU,AL062014,9,2014,55,25,10,15.8,-88,7
6241,EDOU,AL062014,9,2014,60,25,10,12.4,-88,26
6242,EDOU,AL062014,9,2014,70,20,15,13.2,-81,13
6243,EDOU,AL062014,9,2014,75,20,15,12.7,-77,-28
6244,EDOU,AL062014,9,2014,80,15,10,16,-76,-53
6245,EDOU,AL062014,9,2014,85,15,10,14.9,-73,-29
6246,EDOU,AL062014,9,2014,90,15,10,14.7,-67,-29
6247,EDOU,AL062014,9,2014,95,0,10,19.1,-60,-57
6248,EDOU,AL062014,9,2014,95,-10,5,19.8,-58,-26
6249,EDOU,AL062014,9,2014,100,-15,5,17.9,-49,-29
6250,EDOU,AL062014,9,2014,105,-25,10,17.3,-35,-31
6251,EDOU,AL062014,9,2014,95,-15,-5,14,-33,-63
6252,EDOU,AL062014,9,2014,85,-10,-20,5.7,-34,-30
6253,EDOU,AL062014,9,2014,85,-15,-10,1.7,-29,1
6254,EDOU,AL062014,9,2014,80,-10,-5,9.8,-19,-31
6255,EDOU,AL062014,9,2014,80,-15,-5,10.6,-8,-80
6256,EDOU,AL062014,9,2014,75,-15,-5,14.8,5,-54
6257,EDOU,AL062014,9,2014,70,-15,-10,19.6,13,-69
6258,EDOU,AL062014,9,2014,70,-25,-5,22.6,15,-21
6259,EDOU,AL062014,9,2014,65,9999,-5,23.4,21,-8
6260,EDOU,AL062014,9,2014,60,9999,-10,27.7,21,-37
6261,EDOU,AL062014,9,2014,55,9999,-10,31.4,16,166
6262,EDOU,AL062014,9,2014,45,9999,-15,34.5,-2,229
6263,FAY,AL072014,10,2014,35,20,9999,20,-120,141
6264,FAY,AL072014,10,2014,35,25,9999,17.2,-121,122
6265,FAY,AL072014,10,2014,40,20,5,26.3,-117,39
6266,FAY,AL072014,10,2014,50,10,15,32.3,-104,137
6267,FAY,AL072014,10,2014,55,10,15,31,-100,72
6268,FAY,AL072014,10,2014,60,10,10,31,-90,42
6269,FAY,AL072014,10,2014,60,0,5,33.1,-83,34
6270,FAY,AL072014,10,2014,60,-10,0,35.4,-77,10
6271,FAY,AL072014,10,2014,65,9999,5,31.4,-66,-71
6272,FAY,AL072014,10,2014,70,9999,10,29.3,-39,-114
6273,FAY,AL072014,10,2014,60,9999,-5,36.1,-43,-106
6274,FAY,AL072014,10,2014,50,9999,-20,39.1,-41,48
6275,GONZ,AL082014,10,2014,30,15,9999,12.2,-120,-34
6276,GONZ,AL082014,10,2014,30,25,9999,5.8,-123,3
6277,GONZ,AL082014,10,2014,35,30,5,3.3,-120,16
6278,GONZ,AL082014,10,2014,40,30,10,1.2,-112,-8
6279,GONZ,AL082014,10,2014,45,35,10,7.2,-107,-12
6280,GONZ,AL082014,10,2014,55,35,15,14.1,-99,-30
6281,GONZ,AL082014,10,2014,65,30,20,13.6,-91,-73
6282,GONZ,AL082014,10,2014,70,30,15,10.3,-84,-114
6283,GONZ,AL082014,10,2014,80,35,15,17.6,-75,-120
6284,GONZ,AL082014,10,2014,90,25,20,21.2,-65,-114
6285,GONZ,AL082014,10,2014,95,20,15,16.5,-60,-84
6286,GONZ,AL082014,10,2014,100,10,10,12.9,-51,-76
6287,GONZ,AL082014,10,2014,115,-5,20,12.1,-35,-60
6288,GONZ,AL082014,10,2014,115,0,15,13.1,-37,-32
6289,GONZ,AL082014,10,2014,115,10,0,2.3,-39,-77
6290,GONZ,AL082014,10,2014,110,15,-5,4.5,-42,-73
6291,GONZ,AL082014,10,2014,110,10,-5,6.7,-41,-84
6292,GONZ,AL082014,10,2014,115,0,5,14.2,-38,-80
6293,GONZ,AL082014,10,2014,125,-15,15,11.1,-29,-80
6294,GONZ,AL082014,10,2014,125,-20,10,9.8,-27,-126
6295,GONZ,AL082014,10,2014,120,-25,-5,7.4,-29,-124
6296,GONZ,AL082014,10,2014,115,-25,-10,14.2,-36,-87
6297,GONZ,AL082014,10,2014,110,-25,-10,13.1,-33,-98
6298,GONZ,AL082014,10,2014,105,-20,-10,15.4,-26,-97
6299,GONZ,AL082014,10,2014,95,-10,-15,21.6,-9,-64
6300,GONZ,AL082014,10,2014,90,-10,-15,23.2,-3,-66
6301,GONZ,AL082014,10,2014,85,-15,-10,16.1,-8,-15
6302,GONZ,AL082014,10,2014,85,9999,-5,22.4,-17,-31
6303,GONZ,AL082014,10,2014,85,9999,0,25,25,-25
6304,GONZ,AL082014,10,2014,80,9999,-5,28.8,80,-29
6305,GONZ,AL082014,10,2014,70,9999,-15,32.6,70,23
6306,HANN,AL092014,10,2014,30,9999,9999,22.5,-125,9999
6307,HANN,AL092014,10,2014,30,9999,9999,23.6,-134,9999
6308,HANN,AL092014,10,2014,30,9999,0,22.9,-137,9999
6309,HANN,AL092014,10,2014,30,9999,0,19.6,-126,9999
6310,HANN,AL092014,10,2014,30,0,9999,6.1,-133,9999
6311,HANN,AL092014,10,2014,35,9999,9999,6.9,-130,9999
6312,HANN,AL092014,10,2014,35,9999,5,8.1,-132,-22
6313,HANN,AL092014,10,2014,30,9999,9999,9.1,-131,-2
6314,HANN,AL092014,10,2014,30,9999,9999,8.2,-132,21
6315,ANA,AL012015,5,2015,40,10,9999,10.7,-60,113
6316,ANA,AL012015,5,2015,40,10,9999,9.3,-53,152
6317,ANA,AL012015,5,2015,40,10,0,7.3,-56,141
6318,ANA,AL012015,5,2015,45,0,5,8.9,-59,143
6319,ANA,AL012015,5,2015,50,-5,10,12.2,-36,137
6320,ANA,AL012015,5,2015,50,-10,5,19.7,-31,107
6321,ANA,AL012015,5,2015,50,-15,0,24.7,-26,126
6322,ANA,AL012015,5,2015,45,-15,-5,23.1,-25,63
6323,ANA,AL012015,5,2015,45,-15,-5,18.1,-12,63
6324,ANA,AL012015,5,2015,40,-10,-5,22.1,-12,92
6325,ANA,AL012015,5,2015,35,-5,-10,18,-11,68
6326,ANA,AL012015,5,2015,30,0,9999,12.5,1,52
6327,ANA,AL012015,5,2015,30,9999,9999,10,30,104
6328,ANA,AL012015,5,2015,30,9999,9999,12.2,30,115
6329,ANA,AL012015,5,2015,30,9999,9999,7.4,30,9999
6330,ANA,AL012015,5,2015,30,9999,9999,12.8,30,9999
6331,BILL,AL022015,6,2015,45,-5,9999,12.2,-88,6
6332,BILL,AL022015,6,2015,45,-15,9999,12.9,-98,35
6333,BILL,AL022015,6,2015,50,-20,5,12.6,-95,-45
6334,BILL,AL022015,6,2015,50,-25,5,13.1,-89,25
6335,BILL,AL022015,6,2015,40,-15,9999,15.1,-87,-22
6336,BILL,AL022015,6,2015,30,-5,9999,17.1,-77,-18
6337,BILL,AL022015,6,2015,30,-10,9999,18.5,-32,56
6338,BILL,AL022015,6,2015,25,9999,9999,18.5,25,96
6339,BILL,AL022015,6,2015,25,9999,9999,24.3,25,9999
6340,BILL,AL022015,6,2015,25,9999,9999,26.1,25,9999
6341,BILL,AL022015,6,2015,20,9999,9999,24.4,20,9999
6342,CLAU,AL032015,7,2015,30,15,9999,21.5,-99,101
6343,CLAU,AL032015,7,2015,40,5,9999,23.3,-91,32
6344,CLAU,AL032015,7,2015,45,-5,15,30.5,-63,85
6345,CLAU,AL032015,7,2015,45,9999,5,29.2,-58,157
6346,CLAU,AL032015,7,2015,45,9999,0,28.5,-46,173
6347,CLAU,AL032015,7,2015,45,9999,0,33.4,-3,104
6348,CLAU,AL032015,7,2015,40,9999,-5,34.2,40,144
6349,DANN,AL042015,8,2015,30,15,9999,1.4,-107,-70
6350,DANN,AL042015,8,2015,35,10,9999,1.1,-99,-40
6351,DANN,AL042015,8,2015,40,10,10,2.1,-93,-54
6352,DANN,AL042015,8,2015,45,10,10,0.5,-90,-79
6353,DANN,AL042015,8,2015,45,15,5,2.6,-94,-54
6354,DANN,AL042015,8,2015,45,20,0,4.1,-96,2
6355,DANN,AL042015,8,2015,50,25,5,7.2,-90,-4
6356,DANN,AL042015,8,2015,55,30,10,8.2,-83,4
6357,DANN,AL042015,8,2015,60,35,10,1.8,-75,-14
6358,DANN,AL042015,8,2015,65,45,10,2.5,-61,44
6359,DANN,AL042015,8,2015,75,30,15,1.6,-44,73
6360,DANN,AL042015,8,2015,85,10,20,4.6,-32,44
6361,DANN,AL042015,8,2015,95,-10,20,5.7,-25,48
6362,DANN,AL042015,8,2015,110,-35,25,6.1,-7,-2
6363,DANN,AL042015,8,2015,105,-40,10,10,-8,-6
6364,DANN,AL042015,8,2015,95,-40,-15,7.1,-25,39
6365,DANN,AL042015,8,2015,85,-35,-20,11.5,-36,35
6366,DANN,AL042015,8,2015,75,-30,-20,14,-43,2
6367,DANN,AL042015,8,2015,65,-25,-20,15.8,-57,35
6368,DANN,AL042015,8,2015,55,-15,-20,17.8,-72,144
6369,DANN,AL042015,8,2015,50,-15,-15,17.5,-82,116
6370,DANN,AL042015,8,2015,45,-15,-10,18.1,-88,48
6371,DANN,AL042015,8,2015,40,9999,-10,13.8,-90,89
6372,DANN,AL042015,8,2015,40,9999,-5,16.1,-88,196
6373,DANN,AL042015,8,2015,35,9999,-5,21.5,-94,63
6374,DANN,AL042015,8,2015,30,9999,-10,14.9,-99,32
6375,ERIK,AL052015,8,2015,40,-5,9999,10.4,-78,-39
6376,ERIK,AL052015,8,2015,40,-5,9999,9.5,-79,-7
6377,ERIK,AL052015,8,2015,40,-5,0,7.7,-80,8
6378,ERIK,AL052015,8,2015,40,0,0,8.8,-77,78
6379,ERIK,AL052015,8,2015,35,5,-5,10.6,-78,20
6380,ERIK,AL052015,8,2015,35,5,-5,7.7,-80,77
6381,ERIK,AL052015,8,2015,35,10,0,11.4,-86,8
6382,ERIK,AL052015,8,2015,40,5,5,14.4,-87,-41
6383,ERIK,AL052015,8,2015,40,5,5,11.3,-84,10
6384,ERIK,AL052015,8,2015,40,5,0,13,-83,-38
6385,ERIK,AL052015,8,2015,45,0,5,16.2,-82,-89
6386,ERIK,AL052015,8,2015,45,0,5,18.6,-84,-106
6387,ERIK,AL052015,8,2015,45,9999,0,17.9,-80,-15
6388,ERIK,AL052015,8,2015,45,9999,0,14.4,-82,59
6389,ERIK,AL052015,8,2015,45,9999,0,21.1,-85,83
6390,ERIK,AL052015,8,2015,45,9999,0,30.7,-82,98
6391,FRED,AL062015,8,2015,30,35,9999,6.1,-110,-83
6392,FRED,AL062015,8,2015,35,35,9999,6.4,-112,-86
6393,FRED,AL062015,8,2015,45,30,15,7.1,-105,-36
6394,FRED,AL062015,8,2015,55,15,20,2.7,-97,-110
6395,FRED,AL062015,8,2015,65,0,20,1.7,-87,-81
6396,FRED,AL062015,8,2015,70,-10,15,2.2,-75,-73
6397,FRED,AL062015,8,2015,75,-25,10,5.2,-40,-52
6398,FRED,AL062015,8,2015,70,-25,0,9.1,-30,-55
6399,FRED,AL062015,9,2015,65,-20,-10,11.8,-26,-12
6400,FRED,AL062015,9,2015,60,-20,-10,13.6,-22,-4
6401,FRED,AL062015,9,2015,50,-10,-15,12.7,-28,44
6402,FRED,AL062015,9,2015,45,-10,-15,13.9,-30,36
6403,FRED,AL062015,9,2015,45,-10,-5,17.6,-31,-2
6404,FRED,AL062015,9,2015,40,0,-5,20.9,-39,110
6405,FRED,AL062015,9,2015,40,0,-5,27,-37,177
6406,FRED,AL062015,9,2015,35,0,-5,28.8,-39,186
6407,FRED,AL062015,9,2015,35,0,-5,30.6,-39,66
6408,FRED,AL062015,9,2015,40,-5,5,28.9,-35,129
6409,FRED,AL062015,9,2015,40,-10,5,34.2,-37,205
6410,FRED,AL062015,9,2015,35,-5,-5,35.5,-43,69
6411,FRED,AL062015,9,2015,35,0,-5,32.2,-51,211
6412,FRED,AL062015,9,2015,35,0,0,30.7,-66,51
6413,FRED,AL062015,9,2015,30,0,-5,36.8,-56,179
6414,FRED,AL062015,9,2015,30,0,-5,39.4,-78,229
6415,FRED,AL062015,9,2015,35,-5,5,39.1,-96,102
6416,FRED,AL062015,9,2015,35,-5,5,38.7,-99,192
6417,FRED,AL062015,9,2015,30,-5,-5,35.6,-108,207
6418,FRED,AL062015,9,2015,30,9999,-5,30.5,-110,245
6419,FRED,AL062015,9,2015,30,9999,0,24.3,-111,234
6420,FRED,AL062015,9,2015,30,9999,0,20,-114,73
6421,FRED,AL062015,9,2015,25,9999,-5,18.5,-118,70
6422,GRAC,AL072015,9,2015,25,20,9999,8.5,-117,-18
6423,GRAC,AL072015,9,2015,30,20,9999,11.6,-113,-32
6424,GRAC,AL072015,9,2015,35,10,10,9.7,-105,-4
6425,GRAC,AL072015,9,2015,40,5,10,8,-99,29
6426,GRAC,AL072015,9,2015,45,0,10,10.1,-97,-33
6427,GRAC,AL072015,9,2015,50,-10,10,6.4,-89,-31
6428,GRAC,AL072015,9,2015,45,-5,0,2.9,-88,39
6429,GRAC,AL072015,9,2015,45,-10,-5,3.8,-87,89
6430,GRAC,AL072015,9,2015,45,-10,0,3.8,-90,-12
6431,GRAC,AL072015,9,2015,40,-10,-5,11.1,-94,43
6432,GRAC,AL072015,9,2015,40,-10,-5,13.3,-95,83
6433,GRAC,AL072015,9,2015,35,-10,-5,15.7,-100,169
6434,GRAC,AL072015,9,2015,35,-10,-5,17.8,-101,-12
6435,GRAC,AL072015,9,2015,30,9999,-5,19.4,-104,61
6436,GRAC,AL072015,9,2015,30,9999,-5,18.6,-99,90
6437,GRAC,AL072015,9,2015,25,9999,-5,18.1,-99,12
6438,GRAC,AL072015,9,2015,25,9999,-5,18.2,-102,143
6439,HENR,AL082015,9,2015,30,15,9999,17.8,-118,117
6440,HENR,AL082015,9,2015,35,10,9999,18.2,-113,144
6441,HENR,AL082015,9,2015,35,10,5,18,-114,155
6442,HENR,AL082015,9,2015,40,0,5,18,-108,153
6443,HENR,AL082015,9,2015,45,-5,10,19.2,-101,146
6444,HENR,AL082015,9,2015,45,-5,5,20.1,-100,177
6445,HENR,AL082015,9,2015,45,-5,0,20.6,-97,168
6446,HENR,AL082015,9,2015,40,9999,-5,17.9,-97,199
6447,HENR,AL082015,9,2015,40,9999,-5,18.1,-93,193
6448,HENR,AL082015,9,2015,40,9999,0,11,-87,191
6449,HENR,AL082015,9,2015,40,9999,0,6.9,-89,181
6450,TD09,AL092015,9,2015,25,5,9999,9.1,-111,20
6451,TD09,AL092015,9,2015,25,0,9999,6.1,-110,71
6452,TD09,AL092015,9,2015,25,0,0,10.9,-109,104
6453,TD09,AL092015,9,2015,30,-5,5,15.7,-105,86
6454,TD09,AL092015,9,2015,30,-5,5,16.2,-104,152
6455,TD09,AL092015,9,2015,25,0,-5,15.9,-108,195
6456,TD09,AL092015,9,2015,25,0,-5,22.9,-110,208
6457,TD09,AL092015,9,2015,25,0,0,27.3,-114,116
6458,TD09,AL092015,9,2015,25,0,0,27.9,-114,245
6459,TD09,AL092015,9,2015,25,9999,0,30.9,-112,213
6460,TD09,AL092015,9,2015,25,9999,0,34.2,-113,157
6461,TD09,AL092015,9,2015,25,9999,0,30.1,-115,174
6462,TD09,AL092015,9,2015,25,9999,0,34.4,-117,246
6463,IDA,AL102015,9,2015,25,10,9999,6.2,-109,-72
6464,IDA,AL102015,9,2015,25,10,9999,5.1,-104,-4
6465,IDA,AL102015,9,2015,30,5,5,4.3,-98,-51
6466,IDA,AL102015,9,2015,35,5,10,5.9,-91,1
6467,IDA,AL102015,9,2015,35,5,5,6.5,-89,-15
6468,IDA,AL102015,9,2015,35,5,0,9.4,-87,63
6469,IDA,AL102015,9,2015,35,5,0,9.3,-85,100
6470,IDA,AL102015,9,2015,40,0,5,10.9,-81,150
6471,IDA,AL102015,9,2015,40,5,5,12.1,-83,138
6472,IDA,AL102015,9,2015,40,5,0,16.8,-85,160
6473,IDA,AL102015,9,2015,40,5,0,13.5,-87,189
6474,IDA,AL102015,9,2015,40,0,0,10.4,-92,25
6475,IDA,AL102015,9,2015,45,-5,5,4.9,-96,-27
6476,IDA,AL102015,9,2015,45,-5,5,6.4,-101,-27
6477,IDA,AL102015,9,2015,45,-5,0,9.4,-102,51
6478,IDA,AL102015,9,2015,40,-5,-5,2.6,-108,55
6479,IDA,AL102015,9,2015,40,-5,-5,8.8,-111,54
6480,IDA,AL102015,9,2015,40,-5,0,19.5,-111,115
6481,IDA,AL102015,9,2015,40,-5,0,22.9,-110,83
6482,IDA,AL102015,9,2015,35,0,-5,28,-113,85
6483,IDA,AL102015,9,2015,35,-5,-5,30.9,-113,94
6484,IDA,AL102015,9,2015,35,-5,0,26.4,-113,167
6485,IDA,AL102015,9,2015,35,-5,0,16.8,-107,150
6486,IDA,AL102015,9,2015,35,-5,0,19.6,-104,156
6487,IDA,AL102015,9,2015,30,0,-5,22.7,-107,175
6488,IDA,AL102015,9,2015,30,0,-5,24.5,-104,185
6489,IDA,AL102015,9,2015,30,0,0,22.3,-107,197
6490,IDA,AL102015,9,2015,30,0,0,23.7,-108,189
6491,IDA,AL102015,9,2015,30,0,0,22.7,-111,130
6492,IDA,AL102015,9,2015,30,0,0,19.7,-114,210
6493,IDA,AL102015,9,2015,30,0,0,19.4,-115,214
6494,IDA,AL102015,9,2015,30,0,0,21.6,-96,157
6495,IDA,AL102015,9,2015,30,-5,0,20.1,-100,162
6496,IDA,AL102015,9,2015,30,9999,0,19.3,-104,190
6497,IDA,AL102015,9,2015,30,9999,0,19,-104,211
6498,IDA,AL102015,9,2015,30,9999,0,18.8,-106,83
6499,IDA,AL102015,9,2015,25,9999,-5,15.2,-115,187
6500,JOAQ,AL112015,9,2015,30,5,9999,13.9,-129,72
6501,JOAQ,AL112015,9,2015,30,5,9999,25.8,-129,106
6502,JOAQ,AL112015,9,2015,30,15,0,25.1,-129,156
6503,JOAQ,AL112015,9,2015,30,25,0,21.2,-128,141
6504,JOAQ,AL112015,9,2015,35,25,5,19.8,-123,52
6505,JOAQ,AL112015,9,2015,35,30,5,21.2,-124,28
6506,JOAQ,AL112015,9,2015,45,25,10,23.7,-114,3
6507,JOAQ,AL112015,9,2015,55,25,20,18.4,-102,-68
6508,JOAQ,AL112015,9,2015,60,40,15,16.6,-98,-125
6509,JOAQ,AL112015,9,2015,65,45,10,15.6,-93,-120
6510,JOAQ,AL112015,9,2015,70,45,10,17,-85,-129
6511,JOAQ,AL112015,9,2015,80,35,15,20.7,-72,-149
6512,JOAQ,AL112015,10,2015,100,20,30,19.8,-50,-155
6513,JOAQ,AL112015,10,2015,110,10,30,15.7,-40,-187
6514,JOAQ,AL112015,10,2015,115,0,15,17.6,-36,-190
6515,JOAQ,AL112015,10,2015,115,-5,5,14.3,-36,-178
6516,JOAQ,AL112015,10,2015,120,-5,5,9.9,-30,-187
6517,JOAQ,AL112015,10,2015,120,0,5,8.2,-31,-191
6518,JOAQ,AL112015,10,2015,115,20,-5,6.7,-40,-168
6519,JOAQ,AL112015,10,2015,110,20,-10,9.6,-41,-161
6520,JOAQ,AL112015,10,2015,115,0,0,10.3,-38,-181
6521,JOAQ,AL112015,10,2015,120,-15,10,20.8,-36,9999
6522,JOAQ,AL112015,10,2015,135,-40,20,25.5,-24,9999
6523,JOAQ,AL112015,10,2015,130,-45,10,25.6,-19,-129
6524,JOAQ,AL112015,10,2015,115,-40,-20,16.1,-27,-90
6525,JOAQ,AL112015,10,2015,105,-30,-25,27.9,-26,-40
6526,JOAQ,AL112015,10,2015,95,-20,-20,24.4,-23,-35
6527,JOAQ,AL112015,10,2015,85,-10,-20,9.6,-20,-61
6528,JOAQ,AL112015,10,2015,75,0,-20,14.3,-21,-13
6529,JOAQ,AL112015,10,2015,75,0,-10,15.7,-16,-42
6530,JOAQ,AL112015,10,2015,75,-5,0,11.8,-12,-35
6531,JOAQ,AL112015,10,2015,75,-5,0,7.5,-12,-27
6532,JOAQ,AL112015,10,2015,75,-5,0,14.2,-12,-19
6533,JOAQ,AL112015,10,2015,75,-10,0,15.2,-16,-29
6534,JOAQ,AL112015,10,2015,70,-10,-5,17.7,-23,-31
6535,JOAQ,AL112015,10,2015,70,-10,-5,19.8,-24,-62
6536,JOAQ,AL112015,10,2015,70,9999,0,21.3,-19,2
6537,JOAQ,AL112015,10,2015,65,9999,-5,30.1,-4,35
6538,JOAQ,AL112015,10,2015,60,9999,-10,38.7,36,82
6539,JOAQ,AL112015,10,2015,60,9999,-5,33.2,35,120
6540,KATE,AL122015,11,2015,30,15,9999,3.4,-115,106
6541,KATE,AL122015,11,2015,30,20,9999,8,-113,132
6542,KATE,AL122015,11,2015,35,20,5,5,-107,48
6543,KATE,AL122015,11,2015,40,20,10,2,-100,39
6544,KATE,AL122015,11,2015,45,15,10,2.9,-88,61
6545,KATE,AL122015,11,2015,50,15,10,8.4,-78,49
6546,KATE,AL122015,11,2015,55,15,10,14.7,-67,33
6547,KATE,AL122015,11,2015,60,15,10,15.5,-43,10
6548,KATE,AL122015,11,2015,60,5,5,21.9,-27,-8
6549,KATE,AL122015,11,2015,65,9999,5,24.6,-7,-36
6550,KATE,AL122015,11,2015,70,9999,10,27.7,-13,-44
6551,KATE,AL122015,11,2015,75,9999,10,33,-1,-25
6552,KATE,AL122015,11,2015,65,9999,-5,39.9,-27,71
6553,ALEX,AL012016,1,2016,50,-5,9999,39.3,-37,105
6554,ALEX,AL012016,1,2016,50,5,9999,29.9,-37,114
6555,ALEX,AL012016,1,2016,45,20,-5,27.1,-41,105
6556,ALEX,AL012016,1,2016,45,30,-5,25.7,-36,85
6557,ALEX,AL012016,1,2016,45,30,0,22.4,-33,55
6558,ALEX,AL012016,1,2016,55,15,10,15.6,-17,54
6559,ALEX,AL012016,1,2016,65,0,20,24.7,6,22
6560,ALEX,AL012016,1,2016,75,-20,20,22.1,24,27
6561,ALEX,AL012016,1,2016,75,9999,10,7.4,30,-2
6562,ALEX,AL012016,1,2016,70,9999,-5,17.1,37,51
6563,ALEX,AL012016,1,2016,65,9999,-10,15.3,49,47
6564,ALEX,AL012016,1,2016,55,9999,-15,11.9,48,23
6565,BONN,AL022016,5,2016,30,10,9999,21.9,-64,31
6566,BONN,AL022016,5,2016,30,10,9999,18.7,-64,89
6567,BONN,AL022016,5,2016,30,5,0,11.9,-76,123
6568,BONN,AL022016,5,2016,35,-5,5,11.2,-79,99
6569,BONN,AL022016,5,2016,40,-10,10,22.4,-61,129
6570,BONN,AL022016,5,2016,40,-15,5,23.7,-55,135
6571,BONN,AL022016,5,2016,35,-10,-5,21.6,-44,176
6572,BONN,AL022016,5,2016,30,9999,-10,21.4,-43,184
6573,BONN,AL022016,5,2016,30,9999,9999,18.4,-35,155
6574,BONN,AL022016,5,2016,25,9999,9999,20.3,-39,166
6575,BONN,AL022016,5,2016,25,9999,9999,16.4,-41,167
6576,BONN,AL022016,6,2016,20,10,9999,16.9,-55,9999
6577,BONN,AL022016,6,2016,25,5,9999,8.5,-39,9999
6578,BONN,AL022016,6,2016,25,10,5,1.2,-34,97
6579,BONN,AL022016,6,2016,30,5,5,5.1,-26,102
6580,BONN,AL022016,6,2016,30,5,5,9.9,-25,99
6581,BONN,AL022016,6,2016,30,5,0,6.6,-32,130
6582,BONN,AL022016,6,2016,35,-5,5,4.7,-33,159
6583,BONN,AL022016,6,2016,35,-5,5,11,-32,106
6584,BONN,AL022016,6,2016,35,9999,0,21.1,-36,177
6585,BONN,AL022016,6,2016,35,9999,0,26.9,-34,165
6586,BONN,AL022016,6,2016,30,9999,-5,21.9,-38,209
6587,BONN,AL022016,6,2016,30,9999,-5,25.1,-36,224
6588,COLI,AL032016,6,2016,30,15,9999,24.4,-102,141
6589,COLI,AL032016,6,2016,35,10,9999,16.5,-96,83
6590,COLI,AL032016,6,2016,35,10,5,20.1,-95,24
6591,COLI,AL032016,6,2016,40,5,5,21.6,-96,35
6592,COLI,AL032016,6,2016,45,9999,10,23.9,-91,72
6593,COLI,AL032016,6,2016,45,9999,5,23.9,-79,119
6594,COLI,AL032016,6,2016,45,9999,0,30.4,-71,116
6595,COLI,AL032016,6,2016,45,9999,9999,33.6,-47,107
6596,DANI,AL042016,6,2016,30,10,9999,24.4,-131,87
6597,DANI,AL042016,6,2016,30,5,9999,19.2,-124,38
